"ID","NAME","CATEGORY","UNIT","PRICE","DESC"
2512,COLA INST 2G BLISTER TEKBOND,1,UN,4.60,""
2903,COLA INST 50G 793 TEKBOND,44,UN,30.00,""
1954,COLA MADEIRA 100G PULVITEC,6,UN,7.96,""
2998,COLA PVA BRANCA 1KG FORTINIL,44,UN,14.99,""
1540,COLA PVC C/PINCEL 175G KRONA ,3,UN,17.47,""
4090,COLA QUENTE FINA RENDICOLA ,1,UN,2.00,""
3224,COLA VINIL BISNAGA 17G AB001 PULVITEC,44,UN,12.12,""
521,"COLHER PED AÇO 7"" CANT RD 170/7 ATLAS",4,UN,22.46,""
683,"COLHER PED AÇO 7"" OVAL 2048 PACETTA",19,UN,45.03,""
4726,"COLHER PEDREIRO AÇO 6"" OVAL 2048 PACETTA",4,UN,48.54,""
1112,"COLHER PEDREIRO AÇO 8"" CANT RD 170/8 ATLAS",19,UN,24.63,""
1110,"COLHER PEDREIRO AÇO 8"" OVAL 2048 PACETTA",19,UN,56.25,""
2979,"COLHER PEDREIRO AÇO 9""CANTO RD 170/9 ATLAS ",4,UN,28.04,""
1920,COLUNA AÇO 3/8 7X17CM 10.0MM 6MT,18,UN,150.00,""
747,COLUNA AÇO 5/16 7X17CM 8.0MM 6MT,18,UN,108.50,""
1034,COLUNA LAVAT ATLAT BR/GL BELIZE,11,UN,103.97,""
2520,COLUNA P/ LAVAT SAVEIRO BCA CELITE,11,UN,98.90,""
3661,COLUNA P/LAVAT PORTO BCA LUZART,11,UN,102.50,""
2846,COMPRESS PORTATIL 12V 50W TRAMONTINA,32,UN,122.00,""
1495,CONDUTOR CIRC 88MM BG AQUAPLUV TIGRE,3,UN,167.00,""
1837,CONECTOR BARRA SINDAL 32A 10MM BR INTERNEED,2,UN,17.82,""
4074,CONECTOR BARRA TERMOP CB 4MM 3A DIMAX,2,UN,20.00,""
4075,CONECTOR BARRA TERMOP CB 6MM 6A DIMAX,2,UN,25.00,""
1557,CONECTOR COAXIAL RG6 FOXLUX,2,UN,2.50,""
4560,CONECTOR COMP EMENDA 2FIOS 4MM 32A 221 WAGO,2,UN,3.98,""
4644,CONECTOR COMP EMENDA 3FIOS 4MM 32A 221 WAGO,2,UN,5.00,""
2031,CONECTOR DERIVAÇAO PERFURANTE MEDIO INCESA,2,UN,18.00,""
4705,CONECTOR DERIVAÇÃO PERFURANTE CDP150 VOX,2,UN,19.02,""
1801,"CONECTOR ELET 2,5 A 4MM2 AM TIGRE",2,UN,19.00,""
3853,CONECTOR EMENDA FEMEA COAXIAL UNIVERSAL FOXLUX,1,UN,2.50,""
2782,CONECTOR GENERICO P/ DISJ DIN 25MM FRONTAL JNG,2,UN,12.00,""
2698,"CONECTOR P/ HASTE ATER 3/8"" A 1/2"" PADRAO FORTE ",2,UN,3.50,""
3481,CONECTOR P/HASTE 1/2X3/4 FERRARI,2,UN,4.00,""
4274,CONECTOR PORC BIP 10MM 25A/600V THOMPSON,2,UN,4.10,""
2660,CONECTOR PORC TRIPOLAR 10MM FOXLUX,2,UN,8.00,""
4275,CONECTOR PORCELANA TRIP 10MM THOMPSON,2,UN,6.00,""
1539,CONECTOR PORCELANA TRIPOLAR 10MM C/2 FOXLUX,2,UN,12.78,""
2858,CONJ BACIA+CX ACOP BRANCA 6L BCA LUZART,11,UN,365.00,""
1151,CONJUNTO FIXAÇAO ASSENTO SANIT 3379 HERC,17,PAR,7.99,""
3535,CORANTE LIQ 50ML AZUL CORAL,10,UN,6.35,""
4491,CORANTE LIQ 50ML B AG CAST CORAL,10,UN,7.90,""
3973,CORANTE LIQ 50ML B AG LARANJA CORAL ,10,UN,6.55,""
3974,CORANTE LIQ 50ML B AG OCRE CORAL ,10,UN,8.00,""
4492,CORANTE LIQ 50ML B AG VIOLET CORAL,10,UN,7.90,""
3946,CORANTE LIQ 50ML MARROM CORAL ,10,UN,8.00,""
3534,CORANTE LIQ 50ML PRETO CORAL ,10,UN,6.94,""
3947,CORANTE LIQ 50ML VERDE CORAL ,10,UN,8.00,""
3948,CORANTE LIQ 50ML VERMELHO CORAL ,10,UN,7.90,""
864,CORANTE LIQUIDO 50ML AZUL CHEMICOLOR,10,UN,5.20,""
865,CORANTE LIQUIDO 50ML VERDE CHEMICOLOR ,10,UN,5.50,""
2147,CORANTE LIQUIDO 50ML VIOLETA CHEMICOLOR,10,UN,4.99,""
380,CORANTE LIQUIDO AMARELO 50ML CHERMICOLOR,10,UN,4.99,""
381,CORANTE LIQUIDO MARROM 50ML CHERMICOLOR,10,UN,4.99,""
868,CORANTE LIQUIDO PRETO 50ML CHEMICOLOR,10,UN,4.79,""
2013,CORANTE LIQUIDO VERMELHO 50ML CHEMICOLOR,10,UN,5.12,""
4595,CORANTE PÓ 250G XADREZ PT LANXES,1,UN,17.04,""
2466,CORDA 08MM 100% POLIESTER FIRMAZA,1,MT,1.99,""
4619,CORDA CARRET TRANC 4MMX220MT CD RODEIO FORCE,1,MT,1.00,""
4620,CORDA CARRET TRANC 6MMX120MT VD RODEIO FORCE,1,MT,1.50,""
4621,CORDA CARRET TRANC 8MMX160MT VD RODEIO FORCE ,1,MT,2.00,""
4059,CORDA CARRETEL TRANÇADA 10MMX165MT VD FORCE,1,MT,2.50,""
3589,CORDA CARRETEL TRANÇADA 12MMX105MT VD FORCE ,1,MT,3.50,""
3590,CORDA CARRETEL TRANÇADA 8MMX240MT VD FORCE ,1,MT,2.00,""
2777,"CORDA ELASTICA 1,50MT FERTAK",1,UN,4.99,""
317,"CORDA ELASTICA 2,0MT 8MM FERTAK",1,UN,6.00,""
3204,CORDA POLIE 4MM TRANC VD FORCE,1,MT,1.00,""
1415,CORDA POLIE 8MM 240M TRANC VM/PT FORCE,1,MT,2.00,""
2187,CORDA TORCIDA PRA VARAL N3 7MT MS VARAL,1,UN,7.20,""
3607,CORDAO BARBANTE ROLO 250G,1,RL,12.00,""
1779,"CORDAO PARALELO 2X0,75MM 1MT 300V BR CORFIO",2,MT,2.50,""
438,"CORDAO PARALELO 2X0,75MM 300V BR COBRECOM",2,MT,2.50,""
4593,"CORDAO PARALELO 2X1,0 BCO 300V COBRECOM 1MT",31,MT,4.10,""
981,"CORDAO PARALELO 2X1,50MM 300V BR COBRECOM 1MT",2,MT,4.00,""
3072,"CORDAO PARALELO 2X1,50MM 300V SIL 1MT ",2,MT,4.99,""
503,"CORDAO PARALELO 2X2,50MM 300V BR COBRECOM 1MT",2,MT,7.50,""
2452,"CORDAO PARALELO 2X2,50MM 750V BCO SIL 1MT",2,MT,6.46,""
3176,"CORDAO PARALELO FLEX 2X0,75MM BR SIL",2,MT,2.94,""
2370,CORRENTE AÇO 41CM 4MM CAD AZ SILVANA,1,UN,15.05,""
3738,"CORRENTE ELO GALV 3/16"" (5MM) 12,5KG 9105 FERTAK",1,MT,22.00,""
4804,"CORRENTE GALV 1/8"" 3MM FERTAK 1KG",1,KG,44.09,""
2854,"CORRENTE GALV 4,0MM (3/16) TRAMONTINA 1MT",1,MT,14.00,""
4609,"CORRENTE GALV 5/32"" 4MM FERTAK",1,KG,39.58,""
2069,"CORRENTE GALVANIZADA 4,0MM 5/32"" 1KG VOX",1,MT,18.88,""
2068,"CORRENTE GALVANIZADA 6,0MM 1/4"" 1KG VOX",1,MT,26.10,""
2855,CORRENTE P/CX ACOPLAD KA/CRF ASTRA,17,UN,6.00,""
4021,"CORRENTE SOLD ZIN 4MM 12,5KG RINOAG",1,UN,14.00,""
4019,"CORRENTE SOLD ZIN 5MM 12,5KG RINOAG",1,MT,15.00,""
4020,CORRENTE SOLD ZIN 6MM 25KG RINOAG,1,MT,21.00,""
2866,CORTADOR DE VIDRO FERTAK 9901,4,UN,20.00,""
398,CORTADOR PISO/AZULEJO TEC 50 CORTAG,4,UN,152.24,""
399,CORTADOR PISO/AZULEJO TEC 75 CORTAG,4,UN,224.09,""
2468,COTOVELO P/ CANAL 20X10 90G 9143 PLUZIE,2,UN,1.50,""
2469,COTOVELO P/ CANAL 20X10 INT 9144 PLUZIE,2,UN,1.50,""
4315,CUBA APO 33X29CM RT MES CRANE BR DIMAR,11,UN,410.37,""
3508,CUBA INOX EMBUTIR 47X30CM TRAMONTINA,1,UN,127.99,""
863,CUNHA PLAST 100PC NIVELAD SLIM PISO CORTAG,4,SC,27.16,""
3501,CUNHA PLAST 50PC NIVELAD PISO SLIM AZ DIMAX,19,UN,14.99,""
2414,CUNHA PLAST LARGA 50PC NIVELAM PISO ECO CORTAG,19,SC,22.77,""
2632,CUPIM INSETICIDA 1L QUIMEB,15,UN,16.00,""
4629,"CURVA ELET 1"" LONGA 90G AMANCO",2,UN,7.44,""
4631,CURVA ELET 25MM SOLD 90G AMANCO,2,UN,5.95,""
1817,CURVA ELET CURTA SOLD 20MM 90G AMANCO,2,UN,3.56,""
1939,CURVA ELET CURTA SOLD 90X32MM AMANCO,2,UN,7.50,""
4645,CURVA ELET LG SOLD 32MM 90G AMANCO ,2,UN,8.42,""
1940,"CURVA ELET LONGA ROSC 1"" AMANCO",2,UN,6.10,""
1966,CURVA ELET LONGA ROSC 1/2 90G AMANCO ,2,UN,4.32,""
1462,CURVA ELET LONGA ROSC 11/2 90G AMANCO,2,UN,12.00,""
1463,"CURVA ELET LONGA ROSC 11/4"" 90G AMANCO",2,UN,12.28,""
3582,"CURVA ELET LONGA ROSC 2"" 90G AMANCO ",2,UN,15.00,""
3900,CURVA ELET LONGA ROSC 90X3/4 AMANCO ,2,UN,4.50,""
3445,CURVA ELET LONGA SOLD 20MM AMANCO ,2,UN,3.00,""
955,"CURVA ELET PVC 1"" 180G ROSC KRONA",2,UN,10.99,""
576,"CURVA ELET PVC 1"" 90G ROSC CURT KRONA",2,UN,5.30,""
570,CURVA ELET PVC 11/4 180G ROSC TIGRE,2,UN,25.30,""
3063,"CURVA ELET PVC 2"" ROSC 180G AMANCO",2,UN,30.00,""
643,CURVA ELET PVC 20MM 90G SOLD KRONA,2,UN,4.28,""
647,CURVA ELET PVC 25 MM 90G SOLD KRONA,2,UN,5.91,""
645,CURVA ELET PVC 25MM 90G SOLD TIGRE,2,UN,4.39,""
289,CURVA ELET PVC 3/4 90G LG KRONA,9,UN,4.06,""
1053,CURVA ELET PVC 3/4 90G ROSC LONGA TIGRE,2,UN,4.26,""
1259,CURVA ELET PVC 32 MM 90 G SOLD KRONA,2,UN,11.21,""
4630,"CURVA ELET ROSC 1"" 180G AMANCO",2,UN,16.38,""
2690,"CURVA ELET ROSC 1"" PLASNETAL",2,UN,5.50,""
4632,CURVA ELET ROSC 11/2 180G AMANCO,2,UN,21.40,""
4151,"CURVA ELET ROSC 3/4"" 180G AMANCO",2,UN,5.00,""
1572,CURVA ELET ROSC PVC 11/2 180G TIGRE ,2,UN,31.00,""
2556,CURVA ELET SOLD 25MM 90G AMANCO,2,UN,3.00,""
2633,CURVA ELET SOLD 25MM CAMPINENSE,2,UN,2.50,""
1404,CURVA ELETRODUTO PVC 1/2 90G ROSC CURTA KRONA,2,UN,3.50,""
1062,CURVA ELETRODUTO PVC 3/4 90G ROSC CURTA KRONA,2,UN,5.04,""
669,CURVA ESG PVC 100 90G PRIM CT KRONA,9,UN,24.72,""
604,CURVA ESG PVC 40MM 90G SECUND KRONA,9,UN,4.67,""
320,CURVA ESG PVC 50MM 90G CURTA TIGRE,9,UN,10.40,""
670,CURVA ESG PVC 75MM 90G PRIM CT KRONA,9,UN,24.72,""
4222,CURVA SOLD LONGA 32MM FORTLEV,3,UN,8.99,""
439,CURVA SOLD PVC 20MM 90G KRONA ,3,UN,3.25,""
1718,CURVA SOLD PVC 20MM 90G TIGRE,3,UN,3.50,""
440,CURVA SOLD PVC 25MM 90G KRONA,3,UN,4.30,""
336,CURVA SOLD PVC 25MM 90G TIGRE,3,UN,3.00,""
846,CURVA SOLD PVC 32 MM 90 G KRONA,3,UN,8.71,""
1293,CURVA SOLD PVC 32MM 90G TIGRE,3,UN,8.86,""
2771,CURVA SOLD PVC 40MM 90G KRONA,3,UN,15.00,""
2790,CURVA SOLD PVC 40MM 90G TIGRE,3,UN,14.34,""
847,CURVA SOLD PVC 50MM 90G KRONA,3,UN,19.31,""
1632,CURVA SOLD PVC 50MM 90G TIGRE,9,UN,14.00,""
3153,CURVA SOLD PVC 60MM 90G TIGRE,3,UN,31.81,""
1765,DECANTADOR SULFATO ALUM ATSULF 2KG ATCLLOR,26,SC,30.00,""
3326,DECANTADOR SULFATO DE ALUMINIO 2KG NEOCLOR,23,SC,28.00,""
1977,DESCARBONIZANTE 300ML CAR80 ,1,UN,42.50,""
97,DESEGRIPANTE SPRAY 300ML WHITE LUB ORBI ,16,UN,13.50,""
3008,DESEMP MAD 13X27 IMBURANA MET LIRA,4,UN,19.00,""
1522,DESEMP MAD 18X30 IMBURANA MET LIRA ,4,UN,23.00,""
3009,DESEMP MAD 8X27 IMBURANA MET LIRA,4,UN,12.00,""
1247,DESEMP. ACO DENTADA 12X24MM C/CABO PLASTICO THOMPSON,4,UN,13.95,""
511,DESEMPENAD ACO 48X12CM LISA MAX FERR,4,UN,49.00,""
3477,DESEMPENAD AÇO 12 DENTES KALA,4,UN,15.00,""
4376,DESEMPENAD AÇO 12X24CM CB PVC DENT MOMFORT,4,UN,19.97,""
1997,DESEMPENAD AÇO 12X24CM DENT MOMFORT,4,UN,19.97,""
214,DESEMPENAD AÇO 12X24CM LISO MOMFORT,4,UN,17.95,""
1998,DESEMPENAD AÇO 12X48CM DENT MOMFORT,4,UN,46.77,""
2446,DESEMPENAD AÇO 12X48CM LS MOMFORT,4,UN,45.17,""
1638,"DESEMPENAD AÇO 25,5X12,5CM DENT MAX",4,UN,15.00,""
1641,"DESEMPENAD AÇO 25,5X12CM LISA MAX ",4,UN,13.61,""
1305,DESEMPENAD AÇO 48X12CM DENTADA MAX FERR,4,UN,42.46,""
2654,DESEMPENAD MAD 14X24CM MOMFORT,4,UN,19.11,""
361,DESEMPENAD MAD 17X27CM CEDR MOMFORT,1,UN,29.09,""
1056,DESEMPENAD PLAST 15X26CM FRISADA AZ MAX,19,UN,10.57,""
3798,DESEMPENAD PLAST FRISAD 7X16CM AZUL SENIORS,4,UN,10.00,""
4499,DESEMPENAD PLAST TEXT 165 ATLAS,28,UN,31.34,""
4423,DESEMPENAD PVC 14X27CM DENT PT DIMAX,4,UN,12.45,""
2773,"DESEMPENADEIRA AÇO 25,5X12 LISA CB PLAST KALA",4,UN,15.00,""
2358,DESEMPENADEIRA AÇO LISA 12X24 CABO PLAST THOMPSON,4,UN,13.95,""
1677,DESEMPENADEIRA PLAST FRISADA 18X30CM SENIOR´S,4,UN,15.00,""
828,DESEMPENADEIRA PLAST LISA 18X30 SENIOR'S ,4,UN,31.00,""
2841,DESENGRIP SPRAY ORANGE LUB 250ML CHEMICOLOR,16,UN,9.99,""
4597,DESENGRIPANTE SPRAY LUB 300ML NORDESTIN,16,UN,9.99,""
4093,DESENGRIPANTE SPRAY LUB MULTI 300ML STARRET,16,UN,16.90,""
4527,DESENGRIPANTE SPRAY PEG&USE 250ML 100G CHESI,16,UN,9.39,""
3691,DESENTUPIDOR BACIA CB/PLAST PIRACIL,1,UN,16.00,""
3999,DESENTUPIDOR DE PIA /RALO 300G GRANU DIABO VERDE,15,UN,26.50,""
3785,DESENTUPIDOR MANUAL 10MT TUFAO THOMPSON ,1,UN,147.00,""
2538,DESENTUPIDOR TUFAO 5MT OVERTIME,1,UN,63.00,""
2896,DESINT BACIA CB MADEIRA,15,UN,12.00,""
2895,DESINT P/PIA BORR C/ CABO ,15,UN,10.00,""
1628,DESINTUPIDOR VULCAO PODEROSO 900G BOM BRILHO,15,UN,34.10,""
3229,DETECTOR TENSAO EZ ALERT I 1000V MINIPA,32,UN,62.85,""
3891,DIAPISO ACR FC 18L DIAPISO BC NEVE IQUINE ,10,UN,373.00,""
3148,"DIATEX PINTA MAIS  AM/CAJU 3,6L IQUINE",10,GL,52.45,""
3436,"DIATEX PINTA MAIS  CONCRETO 3,6L IQUINE",10,GL,55.00,""
3437,"DIATEX PINTA MAIS AM CAJU 3,6L IQUINE ",10,GL,56.80,""
3432,DIATEX PINTA MAIS AM/CAJU 15L IQUINE,10,BD,151.45,""
2388,DIATEX PINTA MAIS BC NEVE 15L IQUINE,10,BD,163.57,""
3435,"DIATEX PINTA MAIS BC NEVE 3,6L IQUINE",10,GL,57.35,""
4625,DIATEX PINTA MAIS BRANCO GELO 15L IQUINE,10,BD,163.57,""
3433,DIATEX PINTA MAIS CONCRETO 15L IQUINE ,10,BD,169.22,""
3653,"DIATEX PINTA MAIS IPANEMA 3,6L IQUINE ",10,GL,55.00,""
3434,DIATEX PINTA MAIS MARFIM 15L IQUINE ,10,BD,151.45,""
3654,"DIATEX PINTA MAIS MARFIM 3,6L IQUINE ",10,GL,55.00,""
3167,DIMMER 4X2 LAMP ROT QUALITRONIX,2,UN,30.50,""
3451,"DISCO ABRAS CORTE INOX W-MAX 180X1,6X22 WURTH",30,UN,9.90,""
3502,DISCO BORR 41/2 VELC PT ROMA,28,UN,22.50,""
2372,"DISCO BORR 7"" FLEX MAX FERR",4,UN,27.87,""
3503,"DISCO BORR 7"" VELC PT ROMA",28,UN,33.50,""
1157,DISCO BORRACHA 41/2 FLEX MAX FERRAMENTAS,4,UN,18.50,""
2912,DISCO CORTE 41/2 INOX 11510 CORTAG,30,UN,2.99,""
3539,"DISCO CORTE 41/2"" INOX DIMAX",30,UN,2.99,""
4036,"DISCO CORTE 7"" INOX DIMAX",30,UN,7.75,""
3563,DISCO CORTE FERRO/INOX 41/2 NORTON,30,UN,3.00,""
4573,DISCO CORTE INOX 41/2 BLACK TOOLS,30,UN,1.75,""
3362,DISCO CORTE INOX 41/2 KALA ,30,UN,2.50,""
4269,DISCO CORTE INOX 41/2 RANGER,30,UN,1.99,""
960,DISCO CORTE INOX 41/2X FAMASTIL,4,UN,3.50,""
1196,DISCO CORTE INOX 41/2X1MM STARRET,4,UN,3.00,""
2077,DISCO CORTE INOX 41/2X3/64 RED LINE WURT,30,UN,3.50,""
3401,"DISCO CORTE INOX 7"" CLASSIC NORTON ",30,UN,10.00,""
3549,DISCO CORTE INOX W-MAX RUSH 4.1/2 WURTH ,30,UN,3.00,""
2664,DISCO CORTE INOX/FERRO 4.1/2 STANLEY,30,UN,2.99,""
457,DISCO CORTE MADEIRA 4.3/8 24D BOMCORTE,1,UN,15.16,""
90,DISCO DE CORTE 41/2 INOX FERTAK,30,UN,1.99,""
3984,"DISCO DE CORTE 7""X1,6X22,2 INOX STARRET",30,UN,9.00,""
4070,DISCO DE DESBASTE DIAMANTADO,19,UN,85.00,""
4465,DISCO DE DESBASTE DIAMANTADO CORTAG,30,UN,85.00,""
3565,DISCO DE LIXA GR100 115X22MM AÇO F227 NORTON,37,UN,6.00,""
4864,DISCO DE SERRA 24D 110MM BRAVO ,30,UN,11.53,""
4808,DISCO DESBASTE 41/2 INOX 2875 FERTAK,30,UN,6.46,""
618,DISCO DESBASTE 41/2 METAL DIMAX,4,UN,6.50,""
1646,DISCO DIAM 105MM SEG ECO DIMAX,4,UN,13.00,""
1726,DISCO DIAM 105MM TURB ECO DIMAX,30,UN,12.01,""
1919,DISCO DIAM 110MM TURB PORC STD DIMAX,30,UN,25.00,""
966,DISCO DIAM 110MM TURB PORCEL PRO DIMAX,18,UN,28.00,""
1559,DISCO DIAM 110X20MM ECO TURBO CORTAG,4,UN,19.99,""
358,DISCO DIAM 110X20MM PORCELAN CORTAG,19,UN,37.99,""
4785,DISCO DIAM POLIM BRL G200 FERTAK,30,UN,18.99,""
4786,DISCO DIAM POLIMENTO BR G50 FERTAK,30,UN,18.99,""
4528,"DISCO DIAM PORC TURBO 4 3/8"" 57400 IRWIN",30,UN,34.35,""
3230,DISCO DIAM PORCEL 105MM BOSCH,30,UN,39.00,""
3450,DISCO DIAM PORCELAN 105X20 W-MAX WURTH,30,UN,30.00,""
4530,DISCO DIAM PORCELANATO PRO QUARTZOLIT,30,UN,29.99,""
3852,DISCO DIAM SEGMENTADO 20X110MM 2801 FERTAK,30,UN,13.99,""
4529,DISCO DIAM SEGMENTADO PRO QUARTZOLIT,30,UN,15.02,""
4409,DISCO DIAM TURBO 110X20MM WAVES,30,UN,11.00,""
2948,DISCO DIAM TURBO 20X110MM 2802 FERTAK,30,UN,15.00,""
49,DISCO DIAMANT  110X20MM ECO SEGMEN CORTAG,30,UN,15.99,""
951,DISCO DIAMANT. SEGMENTADO COMBAT BOMCORTE ,4,UN,14.14,""
3342,DISCO DIAMANTADO 110MM PORC FINO PRO NORTON,30,UN,35.09,""
2331,DISCO DIAMANTADO 110X20MM CONTINUO VOX,30,UN,15.50,""
3507,"DISCO FLAP 41/2"" G-100 STARRET",30,UN,10.00,""
3985,"DISCO FLAP 41/2"" GR120 STARRET",30,UN,10.00,""
2842,DISCO FLAP 41/2X7/8 CLASSIC P120 NORTON,30,UN,10.00,""
2851,DISCO FLAP 41/2X7/8 CLASSIC P60 NORTON,30,UN,10.00,""
2853,DISCO FLAP 41/2X7/8 P80 NORTON,30,UN,10.00,""
3504,DISCO FLAP GR60 115MM  CORTAG,28,UN,8.20,""
3505,DISCO FLAP GR80 115MM CORTAG,28,UN,8.20,""
3202,DISCO LIXA 41/2 GR60 MET SOLD 283C 3M,37,UN,6.74,""
3723,"DISCO LIXA 7"" GR100 180X22MM AÇO F247 NORTON",30,UN,6.86,""
3208,"DISCO LIXA 7"" GR60 180X22MM MARM F425 NORTON",37,UN,10.01,""
3625,"DISCO LIXA 7"" GR80 180X22MM AÇO F247 NORTON",37,UN,10.50,""
2402,DISCO LIXA GR100 115X22MM FLAP DIMAX,30,UN,7.90,""
4384,DISCO LIXA GR100 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
3814,DISCO LIXA GR100 178X22MM FLAP DIMAX,30,UN,18.50,""
3132,DISCO LIXA GR100 180X22MM AÇO DIMAX,37,UN,7.75,""
3817,DISCO LIXA GR120 115MM FLAP CORTAG,30,UN,7.50,""
2403,DISCO LIXA GR120 115X20MM FLAP DIMAX,30,UN,7.90,""
2448,DISCO LIXA GR120 115X22MM AÇO DIMAX,28,UN,5.00,""
4385,DISCO LIXA GR120 125MM ADERENTE 8FUR FERTAK,37,UN,1.50,""
3815,DISCO LIXA GR120 178X22MM FLAP DIMAX ,30,UN,18.50,""
3133,DISCO LIXA GR120 180X22MM AÇO DIMAX,37,UN,8.45,""
4386,DISCO LIXA GR150 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
4387,DISCO LIXA GR180 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
3722,"DISCO LIXA GR180 7"" VID/MARM/MAD F425 NORTON",30,UN,11.00,""
4300,DISCO LIXA GR24 115X22MM AÇO DIMAX,30,UN,6.30,""
3214,DISCO LIXA GR36 115X22MM AÇO DIMAX,37,UN,5.25,""
3626,"DISCO LIXA GR36 7"" VID/MAR/MAD F425 NORTON ",30,UN,10.00,""
3816,DISCO LIXA GR40 115MM FLAP CORTAG,30,UN,8.20,""
4299,DISCO LIXA GR40 115X22MM FLAP DIMAX,30,UN,7.08,""
4381,DISCO LIXA GR40 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
2447,DISCO LIXA GR50 115X22MM AÇO DIMAX,28,UN,5.00,""
3160,DISCO LIXA GR60 115X22M AÇO DIMAX,37,UN,5.00,""
3977,DISCO LIXA GR60 115X22MM FLAP DIMAX,30,UN,7.00,""
4382,DISCO LIXA GR60 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
3813,DISCO LIXA GR60 178X22MM FLAP DIMAX,30,UN,18.50,""
3131,DISCO LIXA GR60 180X22MM AÇO DIMAX ,37,UN,7.75,""
3130,DISCO LIXA GR80 115X22MM AÇO DIMAX,37,UN,5.00,""
4383,DISCO LIXA GR80 125MM VELCO 8FUR ADER FERTAK,37,UN,1.50,""
3610,DISCO LIXA GR80 180X22MM AÇO DIMAX ,37,UN,8.00,""
2994,DISCO MADEIRA 110X20MM 24D 2804 FERTAK ,30,UN,15.18,""
2543,DISCO SEGM DIAM 110X20MM VOX,30,UN,9.99,""
2947,DISCO SEGMENTADO 20X110MM FERTAK,30,UN,9.99,""
3203,DISCO SERRA 110X20MM MAD TUNGSTEN CORTAG,30,UN,59.50,""
2005,DISCO SERRA 110X20MM MAD TUNGSTEN DIMAX,30,UN,34.00,""
1341,DISCO SERRA 24D 110MM MADEIRA CORTAG,4,UN,19.99,""
2330,DISCO SERRA 24D 110MM MADEIRA VOX,30,UN,15.00,""
4037,DISCO SERRA 24D 185MM VIDEA DIMAX,30,UN,40.52,""
2052,DISCO SERRA 36D 185MM VIDEA DIMAX,30,UN,46.17,""
2022,DISCO SERRA 48D 185MM VIDEA DIMAX,30,UN,50.54,""
4041,DISCO SERRA 60D 185MM VIDEA DIMAX,30,UN,48.00,""
2329,DISCO SERRA CIRC 41/2 24D THOMPSON,30,UN,15.00,""
1543,DISCO SERRA CIRC 71/4 36D THOMPSON,4,UN,41.17,""
4217,DISCO SERRA CIRCULAR 72D 20X110MM 281172 FERTAK,30,UN,12.75,""
894,DISCO SERRA CIRCULAR MADEIRA 41/2 24D FERTAK,4,UN,14.99,""
3296,DISCO SERRA MAD 36D 110MM CORTAG,1,UN,23.00,""
4772,DISJ  UNIP 15A NEMA ASM1-B SOPRANO,2,UN,27.20,""
1886,DISJ TRIP  DIN CURVA C 40A STECK,2,UN,91.65,""
3667,DISJ UNIP 20A NEMA ASM1-B SOPRANO ,2,UN,28.94,""
4773,DISJ UNIP 30A NEMAASM1-B SOPRANO,2,UN,28.94,""
4774,DISJ UNIP 40A NEMA ASM1-B SOPRANO,2,UN,47.47,""
3670,DISJ UNIP 50A NEMA ASM1-B SOPRANO ,2,UN,36.50,""
578,DISJ UNIP DPS 20KA SOPRANO,2,UN,55.97,""
81,DISJUNTO UNIPOLAR DIN 25A RX3 CURVA C MINI PIAL ,2,UN,18.48,""
1885,DISJUNTOR  MONO DIN 50A CURVA C STECK,2,UN,22.00,""
4139,DISJUNTOR DR BIP 25A TAF,2,UN,121.70,""
3113,DISJUNTOR DR BIP 25A TRAMONTINA ,2,UN,117.38,""
4140,DISJUNTOR DR BIP 40A TAF,2,UN,126.57,""
3137,DISJUNTOR DR BIP 63A TRAMONTINA,2,UN,112.28,""
4141,DISJUNTOR DR TETRAPOLAR 25A TAF,2,UN,135.00,""
4142,DISJUNTOR DR TETRAPOLAR 40A TAF,2,UN,165.00,""
4143,DISJUNTOR DR TETRAPOLAR 63A TAF,2,UN,142.00,""
2176,DISJUNTOR MONO DIN 10A CURVA C  STECK,2,UN,16.00,""
1965,DISJUNTOR MONO DIN 16A CURVA C STECK,2,UN,16.00,""
2177,DISJUNTOR MONO DIN 20A CURVA C  STECK,2,UN,16.00,""
998,DISJUNTOR MONO DIN 25A CURVA C  STECK,2,UN,16.00,""
2178,DISJUNTOR MONO DIN 32A CURVA C  STECK,2,UN,16.00,""
1884,DISJUNTOR MONO DIN 40A CURVA  C STECK,2,UN,21.00,""
3310,DISJUNTOR MONO DIN 63A STECK,2,UN,20.00,""
3311,DISJUNTOR MONO DIN 70A C STECK,2,UN,35.00,""
106,DISJUNTOR MONOPOLAR 10A MDW B10 -  WEG,2,UN,11.27,""
107,DISJUNTOR MONOPOLAR 16A MDW B16 - WEG,2,UN,11.27,""
109,DISJUNTOR MONOPOLAR 20A MDW B20 WEG,2,UN,11.27,""
108,DISJUNTOR MONOPOLAR 25A MDW B25 WEG,2,UN,11.27,""
105,DISJUNTOR MONOPOLAR 32A MDW B32 - WEG,2,UN,11.27,""
2014,DISJUNTOR TRIF DIN 70A CURVA C STECK,2,UN,146.84,""
1526,DISJUNTOR TRIP 32A  CURVA C DIN STECK ,2,UN,86.25,""
